.8240725548,-.1521659628,-.2517483195,.4496661614,-.0000000000,-.0000000000,-.5395637508,-.0000000000,-.0000000000,-.7212803476,.5479486855,.1104921750,.0000000156,-.0000000067,-.0000000000,-.0000000000,-.0000000000,.0000000000,1.3963699564,-.0000000000,.0000000003,.0000000000,.0000000000,-.2442865122,.7384990730,-.0000000000,-.0000000000,-2.6366211652,-.0000000000,-.0000000000,-.1574431312,-.0000000017,-.0000000009,.1452625243,.0000000000,-.0000000000,.0000000000,-.0000000000,2.2116685736,-.0000000000,.0000000004,-.0000000041,.0000000014,-.0000000000,.0000000000,.0000000000,.0000000000,.3185040701,-.3607102633,-.0000000001,.0000000015,.0000000000,.0000000000,-.0000000000,-.0000000000,.9581604701,-1.2179231731,-1.0444715541,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000061,.0000000344,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-9.2832972188,.0000000000,.0000000000,2.9899101606,-18.9161849935,-.0000000008,-.0000000005,-.0000000007,.0000000025,.0000000276,-.0000000596,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000039,.0000000136,-15.1695433302,.0000000000,.0000000000,.0000002534,.0000003590,-.0000000000,.0000000000,3.7533764872,-2.5211293414,-.0000000000,.0000000000,-18.1527357505,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000001,.0000000046,-.6731192183,6.0616931114,.0000000000,-.0000000000,39.9826348522
-.0121911551,-.0104463166,.0683921468,-.0295669851,-.0000000000,.0000000000,.6772799638,.0000000000,-.0000000000,.0129427076,.4996402230,.1180364244,-.0000000063,.0000000024,.0000000000,.0000000000,.0000000000,-.0000000000,-1.7808575602,.0000000001,-.0000000001,-.0000000000,-.0000000000,-.0327752864,-.7808211030,.0000000000,.0000000000,.0231027547,-.0000000000,.0000000000,-.0274350185,.0000000021,-.0000000077,.1752860939,-.0000000000,.0000000000,-.0000000000,-.0000000000,-5.9823334985,-.0000000002,.0000000001,-.0000000033,-.0000000022,.0000000000,-.0000000000,-.0000000000,-.0000000000,-1.4175481511,2.2800837573,-.0000000001,-.0000000007,-.0000000000,-.0000000000,.0000000000,.0000000000,-3.5787554154,-1.0477172731,9.0343273537,-.0000000000,.0000000000,-.0000000000,-.0000000000,.0000000020,-.0000000163,-.0000000000,.0000000000,-.0000000000,-.0000000000,.0000000000,-.0000000000,4.1943638508,.0000000000,-.0000000000,-.9935365780,9.7470470308,.0000000001,.0000000002,.0000000007,-.0000000006,-.0000000197,.0000000271,.0000000000,-.0000000000,-.0000000000,-.0000000000,.0000000010,-.0000000098,5.5535712857,-.0000000000,-.0000000000,-.0000000861,-.0000001242,.0000000000,.0000000000,1.7742809525,9.5063715584,.0000000000,-.0000000000,6.6031475076,-.0000000000,-.0000000000,.0000000000,.0000000000,.0000000005,.0000000020,-1.8663239109,5.2836107684,-.0000000000,-.0000000000,-14.8437835082
-.0671942687,.7266595762,.4156966546,2.3654385802,.0000000000,.0000000000,.9324878392,.0000000000,.0000000000,15.4596820125,2.0365396194,18.5152645631,-.0000000024,.0000000015,-.0000000000,.0000000000,-.0000000000,.0000000000,-1.6948152843,-.0000000014,-.0000000006,-.0000000000,-.0000000000,27.9876406576,-2.8827357872,.0000000000,.0000000000,33.8463313487,-.0000000000,-.0000000000,.2558751631,.0000000004,.0000000026,39.2116266666,.0000000000,-.0000000000,.0000000000,.0000000000,.2846226118,.0000000010,-.0000000018,.0000000034,.0000000001,-.0000000000,.0000000000,.0000000000,.0000000000,.6001755006,.8896524291,-.0000000023,-.0000000043,.0000000000,.0000000000,.0000000000,-.0000000000,-39.8293819472,19.6074130513,-2.5944239354,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000014,-.0000000035,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,2.4861069293,-.0000000000,-.0000000000,-7.5567458900,3.7001538406,.0000000042,.0000000008,-.0000000011,.0000000104,-.0000000044,.0000000126,.0000000000,.0000000000,-.0000000000,-.0000000000,-.0000000359,-.0000000832,3.2785462554,-.0000000000,.0000000000,-.0000000611,-.0000000849,-.0000000000,-.0000000000,-11.4731160218,-2.5308751376,-.0000000000,.0000000000,33.6085828888,-.0000000000,-.0000000000,-.0000000000,.0000000000,-.0000000062,-.0000000091,-9.6340303425,-4.8757943982,.0000000000,.0000000000,-21.3721248875
-.1549523583,3.4687808212,-1.0216517467,10.6158836878,.0000000000,.0000000000,.2891215011,.0000000000,-.0000000000,30.6336729964,-2.9243439431,15.3263508921,-.0000000071,.0000000031,.0000000000,.0000000000,.0000000000,.0000000000,.2604776091,-.0000000007,-.0000000003,-.0000000000,-.0000000000,25.7944331492,1.9821225973,.0000000000,.0000000000,12.7894248190,-.0000000000,-.0000000000,-.2858020161,.0000000004,-.0000000000,16.6868007595,.0000000000,-.0000000000,-.0000000000,.0000000000,-.1990454672,.0000000006,-.0000000005,.0000000054,-.0000000004,.0000000000,.0000000000,.0000000000,-.0000000000,-5.5874742121,-1.1410158818,-.0000000005,-.0000000012,.0000000000,-.0000000000,.0000000000,.0000000000,-10.2414200852,7.8533645619,-.2880237613,-.0000000000,.0000000000,-.0000000000,-.0000000000,.0000000029,-.0000000134,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,3.7254759006,-.0000000000,-.0000000000,-5.6504029071,8.1644878762,.0000000011,.0000000008,-.0000000002,.0000000003,-.0000000120,.0000000265,.0000000000,-.0000000000,-.0000000000,-.0000000000,-.0000000078,-.0000000215,6.9629930604,-.0000000000,-.0000000000,-.0000001135,-.0000001630,-.0000000000,-.0000000000,-4.5439528118,.5879731920,-.0000000000,-.0000000000,14.6656102962,-.0000000000,-.0000000000,-.0000000000,.0000000000,-.0000000004,-.0000000030,-2.8600071837,-2.5315012958,.0000000000,.0000000000,-17.9612241195
-.0964769137,-3.7103970237,1.1509572668,-4.5154496784,.0000000000,.0000000000,-.2486229607,.0000000000,.0000000000,-4.0624128344,.8072224924,.0831276740,-.0000000026,.0000000011,.0000000000,.0000000000,.0000000000,-.0000000000,-.1945022290,.0000000000,-.0000000000,-.0000000000,-.0000000000,-2.2442771794,-.6693206517,-.0000000000,.0000000000,.9086637636,.0000000000,.0000000000,.2039014374,.0000000004,.0000000010,-1.0286700554,-.0000000000,.0000000000,-.0000000000,-.0000000000,-.3725593057,-.0000000001,.0000000000,.0000000004,-.0000000002,.0000000000,-.0000000000,-.0000000000,-.0000000000,.6741997739,.3162387985,.0000000000,-.0000000002,-.0000000000,-.0000000000,.0000000000,.0000000000,-.3603560498,-.4114592055,.2792627370,-.0000000000,-.0000000000,-.0000000000,-.0000000000,.0000000010,-.0000000051,-.0000000000,.0000000000,-.0000000000,-.0000000000,-.0000000000,-.0000000000,1.6353676331,.0000000000,-.0000000000,-.0899762818,3.2267069826,.0000000000,.0000000000,.0000000002,-.0000000005,-.0000000045,.0000000101,.0000000000,-.0000000000,-.0000000000,-.0000000000,.0000000001,-.0000000008,2.5557305686,-.0000000000,-.0000000000,-.0000000433,-.0000000610,.0000000000,-.0000000000,-.4892395021,.4927861267,.0000000000,-.0000000000,3.2371962752,.0000000000,-.0000000000,-.0000000000,.0000000000,.0000000000,.0000000002,.3558171243,-1.1598173585,-.0000000000,.0000000000,-7.3411813055
-.0014564926,-.0041968291,.0063760298,-.0069909304,-.0000000000,-.0000000000,-.0036347973,.0000000000,.0000000000,.0013349397,.0170451653,.0426302550,.0000000002,-.0000000001,.0000000000,-.0000000000,.0000000000,-.0000000000,.0045759342,-.0000000000,-.0000000000,.0000000000,.0000000000,-.0320654503,-.0675558106,.0000000000,.0000000000,.0835749526,-.0000000000,.0000000000,.0025273653,-.0000000000,-.0000000004,-.0948296776,-.0000000000,.0000000000,-.0000000000,-.0000000000,-.0068537979,-.0000000000,.0000000000,-.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0037733480,.1442504625,-.0000000000,-.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,-.1352970727,-.3239054363,.1314749501,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000001,.0000000004,-.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.2936594350,-.0000000000,-.0000000000,.2592497404,-.2785851528,-.0000000007,-.0000000000,.0000000001,-.0000000003,-.0000000004,-.0000000006,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000001,-.0000000002,-.2029676013,-.0000000000,.0000000000,.0000000028,.0000000064,-.0000000000,.0000000000,.8137118213,.5453508356,.0000000000,-.0000000000,-.0371358895,-.0000000000,.0000000000,-.0000000000,-.0000000000,.0000000001,.0000000001,1.1403288525,-1.3829610130,.0000000000,-.0000000000,-1.1812765479
-.0000000000,.0000000000,.0000000000,-.0000000000,.0111128266,.0075598770,.0000000000,-.0031936733,.0089367340,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,-.0204256184,-.0464239342,-.0022071781,.0112833359,.0000000000,-.0000000000,-.0000000000,.0183222272,.0212047164,.0000000000,-.0000000000,.0407372592,.0365590673,.0000000000,.0000000000,-.0000000000,-.0000000000,-.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,-.0553823397,-.0525765207,-.0000000000,-.0000000000,-.0000000000,-.0000000000,-.0000000000,.0248635789,-.0163235158,.0510631137,-.0514051682,.0000000000,.0000000000,-.0000000000,-.0000000000,-.0805972551,-.0581789776,.1630284148,.1246391468,-.0000000000,-.0000000000,-.0000000000,-.1181787731,.1174229094,.0000000000,-.0000000001,.0000000000,-.0000000000,.0508645066,-.0542932666,-.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,-.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,-.0000000000,.0000000000,.0196343313,.0245473096,.1479484439,.1737850092,-.0000000000,.0000000000,.0000000000,-.0766212548,.1006052616,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,-.7555769094,-.9206565504,-.0000000000,.6890130751,.7967886108,.2917562367,.3489858466,.0000000000,-.0000000000,-.0000000000,.0000000000,-.7735059275,1.0106825547,-.0000000000
-.0000000000,-.0000000000,-.0000000000,-.0000000000,-.0075598770,.0111128266,-.0000000000,.0089367340,.0031936733,.0000000000,-.0000000000,-.0000000000,.0000000000,-.0000000000,-.0464239342,.0204256184,.0112833359,.0022071781,-.0000000000,.0000000000,-.0000000000,-.0212047164,.0183222272,-.0000000000,.0000000000,-.0365590673,.0407372592,-.0000000000,-.0000000000,-.0000000000,-.0000000000,.0000000000,-.0000000000,-.0000000000,-.0000000000,.0000000000,.0525765207,-.0553823397,.0000000000,-.0000000000,-.0000000000,-.0000000000,.0000000000,-.0163235158,-.0248635789,-.0514051682,-.0510631137,-.0000000000,-.0000000000,.0000000000,-.0000000000,.0581789777,-.0805972551,-.1246391468,.1630284148,-.0000000000,.0000000000,.0000000000,.1174229094,.1181787731,-.0000000001,-.0000000000,.0000000000,.0000000000,-.0542932666,-.0508645066,.0000000000,-.0000000000,-.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,-.0000000000,-.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,-.0000000000,-.0245473096,.0196343313,-.1737850092,.1479484439,-.0000000000,.0000000000,-.0000000000,.1006052616,.0766212548,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.9206565504,-.7555769094,-.0000000000,-.7967886108,.6890130751,-.3489858466,.2917562367,-.0000000000,.0000000000,.0000000000,-.0000000000,1.0106825547,.7735059275,.0000000000
-.0049154473,.0201400217,-.0553118314,.0588404459,.0000000000,-.0000000000,-.1171913456,-.0000000000,-.0000000000,-.0569697219,-.2652640566,-.3138176289,.0000000009,-.0000000003,-.0000000000,.0000000000,-.0000000000,.0000000000,.3764555703,.0000000000,.0000000001,-.0000000000,.0000000000,.1890802029,.5972574804,-.0000000000,-.0000000000,-.6765465023,.0000000000,-.0000000000,-.3510288233,-.0000000004,.0000000048,.5630583883,.0000000000,-.0000000000,.0000000000,.0000000000,1.2043906322,.0000000001,-.0000000000,.0000000002,.0000000005,-.0000000000,.0000000000,.0000000000,.0000000000,.1652539643,-1.8693314690,.0000000001,.0000000002,.0000000000,.0000000000,-.0000000000,-.0000000000,1.1561975513,3.0372646035,-3.4914713206,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000002,.0000000017,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-1.1902580885,.0000000000,.0000000000,-.9086984281,-1.5226750791,.0000000025,.0000000002,-.0000000005,.0000000012,.0000000050,-.0000000014,-.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000001,.0000000026,-.6151480899,.0000000000,-.0000000000,.0000000039,.0000000097,-.0000000000,-.0000000000,-3.2439525713,-3.7572825693,-.0000000000,.0000000000,-.6783592608,.0000000000,.0000000000,-.0000000000,-.0000000000,-.0000000004,-.0000000007,-.1277683624,-.9317169636,-.0000000000,.0000000000,7.5715352187
.0000000000,.0000000000,-.0000000000,-.0000000000,-.0636952875,-.0433308784,-.0000000000,.0130104310,-.0364065915,-.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0788718614,.1792622401,-.0043613123,.0222955058,-.0000000000,.0000000000,.0000000000,-.0810381972,-.0937872873,-.0000000000,.0000000000,-.2429269441,-.2180112915,.0000000000,-.0000000001,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000001,.0000000001,.2458370452,.2333822759,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.1005965264,.0660439512,-.3592316415,.3616380128,-.0000000000,-.0000000000,.0000000000,.0000000000,.8938372546,.6452147482,-1.2955394153,-.9904710633,-.0000000000,-.0000000000,.0000000000,.8533227285,-.8478649319,-.0000000000,.0000000003,-.0000000000,.0000000000,.0846138354,-.0903176267,.0000000000,-.0000000000,.0000000001,-.0000000001,.0000000000,.0000000001,.0000000000,.0000000000,.0000000000,-.0000000000,-.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,-.2351695284,-.2940145582,-.5881750596,-.6908893767,.0000000000,.0000000000,-.0000000000,-.6962414839,.9141791896,.0000000000,-.0000000000,-.0000000003,-.0000000000,-.0000000000,.0000000000,1.1009276561,1.3414600757,.0000000000,-.7598737304,-.8787333011,.2363553063,.2827177153,-.0000000000,.0000000000,.0000000000,-.0000000000,2.3827858331,-3.1134086859,.0000000000
