1.0000003035,.7448835177,.9446322512,.9588952410,.7888538358,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.4972434072,.0000000000,.0000000000,.4972434072,.0000000000,.4972434072,.6264992133,.0000000000,.0000000000,.6264992133,.0000000000,.6264992133,.6429247249,.0000000000,.0000000000,.6429247249,.0000000000,.6429247249,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4467886027,.0000000000,.0000000000,.5086912017,.0000000000,.5086912017,.0000000000,.0000000000,.0000000000,.0000000000,.4467886027,.0000000000,.5086912017,.0000000000,.4467886027,.7529390139,.4046732639,.6567474445,.7856270864,.7123279722,.0766318439,.0000000000,.0000000000,.2126982101,.0000000000,.0000000000,.4213657998,.0000000000,.0000000000,.5309880714,.0000000000,.0000000000,.3016415240,.0000000000,.0000000000,.2413839222,.0000000000,.2413839222,.5380938657,.0000000000,.0000000000,.3772467538,.0000000000,.3772467538,.7126207395,.0000000000,.0000000000,.4664992087,.0000000000,.4664992087,.2248655043,.0000000000,.0000000000,.1353468479,.0000000000,.1353468479,.0000000000,.0000000000,.0000000000,.0000000000,.4582599799,.0000000000,.0000000000,.2604855003,.0000000000,.2604855003,.0000000000,.0000000000,.0000000000,.0000000000,.3893509933,.0000000000,.0000000000,.3435301551,.0000000000,.3435301551,.0000000000,.0000000000,.0000000000,.0000000000,.2445952861,.0000000000,.2784839838,.0000000000,.2445952861
.7448835177,1.0000000000,.8311057650,.5343154258,.3026774983,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.7091730299,.0000000000,.0000000000,.7091730299,.0000000000,.7091730299,.5590876529,.0000000000,.0000000000,.5590876529,.0000000000,.5590876529,.2716808699,.0000000000,.0000000000,.2716808699,.0000000000,.2716808699,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4586956886,.0000000000,.0000000000,.5222480153,.0000000000,.5222480153,.0000000000,.0000000000,.0000000000,.0000000000,.4586956886,.0000000000,.5222480153,.0000000000,.4586956886,.4046732639,.2844095503,.4255056990,.3914806870,.2644518238,.1404985873,.0000000000,.0000000000,.3670414733,.0000000000,.0000000000,.5909138203,.0000000000,.0000000000,.4898245853,.0000000000,.0000000000,.3103182330,.0000000000,.0000000000,.1229288587,.0000000000,.1229288587,.5938962894,.0000000000,.0000000000,.1653167751,.0000000000,.1653167751,.6263056274,.0000000000,.0000000000,.1351760303,.0000000000,.1351760303,.4207465434,.0000000000,.0000000000,.2000463051,.0000000000,.2000463051,.0000000000,.0000000000,.0000000000,.0000000000,.6855528613,.0000000000,.0000000000,.2559120677,.0000000000,.2559120677,.0000000000,.0000000000,.0000000000,.0000000000,.5032285445,.0000000000,.0000000000,.2840711661,.0000000000,.2840711661,.0000000000,.0000000000,.0000000000,.0000000000,.0900008558,.0000000000,.1024704820,.0000000000,.0900008558
.9446322512,.8311057650,1.0000000000,.8510793335,.5656060930,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.5669006169,.0000000000,.0000000000,.5669006169,.0000000000,.5669006169,.7072060415,.0000000000,.0000000000,.7072060415,.0000000000,.7072060415,.5935481306,.0000000000,.0000000000,.5935481306,.0000000000,.5935481306,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.5221671348,.0000000000,.0000000000,.5945134357,.0000000000,.5945134357,.0000000000,.0000000000,.0000000000,.0000000000,.5221671348,.0000000000,.5945134357,.0000000000,.5221671348,.6567474445,.4255056990,.6336934237,.6591595231,.4999568282,.1079916179,.0000000000,.0000000000,.2838001445,.0000000000,.0000000000,.5425343057,.0000000000,.0000000000,.6148854133,.0000000000,.0000000000,.3219040645,.0000000000,.0000000000,.2577919028,.0000000000,.2577919028,.5522151333,.0000000000,.0000000000,.3661462794,.0000000000,.3661462794,.7002278908,.0000000000,.0000000000,.3712367181,.0000000000,.3712367181,.2853116386,.0000000000,.0000000000,.1941582081,.0000000000,.1941582081,.0000000000,.0000000000,.0000000000,.0000000000,.5706008939,.0000000000,.0000000000,.3511338966,.0000000000,.3511338966,.0000000000,.0000000000,.0000000000,.0000000000,.3977181632,.0000000000,.0000000000,.3609701762,.0000000000,.3609701762,.0000000000,.0000000000,.0000000000,.0000000000,.2437220491,.0000000000,.2774897597,.0000000000,.2437220491
.9588952410,.5343154258,.8510793335,1.0000000000,.8601401640,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.3470558602,.0000000000,.0000000000,.3470558602,.0000000000,.3470558602,.5553177545,.0000000000,.0000000000,.5553177545,.0000000000,.5553177545,.7048950980,.0000000000,.0000000000,.7048950980,.0000000000,.7048950980,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.3729808726,.0000000000,.0000000000,.4246574042,.0000000000,.4246574042,.0000000000,.0000000000,.0000000000,.0000000000,.3729808726,.0000000000,.4246574042,.0000000000,.3729808726,.7856270864,.3914806870,.6591595231,.8373794214,.7769141380,.0389687390,.0000000000,.0000000000,.1147090529,.0000000000,.0000000000,.2799086155,.0000000000,.0000000000,.4716449670,.0000000000,.0000000000,.2586045731,.0000000000,.0000000000,.2484049014,.0000000000,.2484049014,.4456646148,.0000000000,.0000000000,.4078614743,.0000000000,.4078614743,.6474312267,.0000000000,.0000000000,.5437303925,.0000000000,.5437303925,.1118112839,.0000000000,.0000000000,.0820309459,.0000000000,.0820309459,.0000000000,.0000000000,.0000000000,.0000000000,.2925973687,.0000000000,.0000000000,.2095845617,.0000000000,.2095845617,.0000000000,.0000000000,.0000000000,.0000000000,.2956352256,.0000000000,.0000000000,.3208705221,.0000000000,.3208705221,.0000000000,.0000000000,.0000000000,.0000000000,.2682416336,.0000000000,.3054065347,.0000000000,.2682416336
.7888538358,.3026774983,.5656060930,.8601401640,1.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.1913095884,.0000000000,.0000000000,.1913095884,.0000000000,.1913095884,.3435008858,.0000000000,.0000000000,.3435008858,.0000000000,.3435008858,.5513305929,.0000000000,.0000000000,.5513305929,.0000000000,.5513305929,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.2193132082,.0000000000,.0000000000,.2496990719,.0000000000,.2496990719,.0000000000,.0000000000,.0000000000,.0000000000,.2193132082,.0000000000,.2496990719,.0000000000,.2193132082,.7123279722,.2644518238,.4999568282,.7769141380,.9311506495,.0102458558,.0000000000,.0000000000,.0324195719,.0000000000,.0000000000,.0935180868,.0000000000,.0000000000,.2184857295,.0000000000,.0000000000,.1675878409,.0000000000,.0000000000,.1664441986,.0000000000,.1664441986,.3051346906,.0000000000,.0000000000,.3002580038,.0000000000,.3002580038,.5047545127,.0000000000,.0000000000,.4868815100,.0000000000,.4868815100,.0313428746,.0000000000,.0000000000,.0232990490,.0000000000,.0232990490,.0000000000,.0000000000,.0000000000,.0000000000,.0987231673,.0000000000,.0000000000,.0730503015,.0000000000,.0730503015,.0000000000,.0000000000,.0000000000,.0000000000,.1942358344,.0000000000,.0000000000,.2192841545,.0000000000,.2192841545,.0000000000,.0000000000,.0000000000,.0000000000,.1909677732,.0000000000,.2174263745,.0000000000,.1909677732
-.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,1.0000000000,.0000000000,.0000000000,.7533999663,.0000000000,.0000000000,.3578058708,.0000000000,.0000000000,.1303805510,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4968411274,.0000000000,.0000000000,.3703235116,.0000000000,.3703235116,.0000000000,.0000000000,.0000000000,.0000000000,.1174352521,.0000000000,.0000000000,.0875310689,.0000000000,.0875310689,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,-.0766318439,-.1404985873,-.1079916179,-.0389687390,-.0102458558,-.0939499357,.0000000000,.0000000000,-.2556359324,.0000000000,.0000000000,-.1440620222,.0000000000,.0000000000,.0070562733,.0000000000,.0000000000,-.2714862832,.0000000000,.0000000000,-.0313993260,.0000000000,-.0313993260,-.2604588817,.0000000000,.0000000000,-.0348096424,.0000000000,-.0348096424,.0174198791,.0000000000,.0000000000,-.0128076162,.0000000000,-.0128076162,-.3779207499,.0000000000,.0000000000,-.0836433744,.0000000000,-.0836433744,.0000000000,.0000000000,.0000000000,.0000000000,-.0348104316,.0000000000,.0000000000,-.0389798514,.0000000000,-.0389798514,.0000000000,.0000000000,.0000000000,.0000000000,-.3996359087,.0000000000,.0000000000,-.1251711703,.0000000000,-.1251711703,.0000000000,.0000000000,.0000000000,.0000000000,-.0124934188,.0000000000,-.0142243831,.0000000000,-.0124934188
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.7533999663,.0000000000,.0000000000,.3578058708,.0000000000,.0000000000,.1303805510,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.3703235116,.0000000000,.0000000000,.0000000000,.0000000000,.4968411274,.0000000000,.3703235116,.0000000000,.0000000000,.0875310689,.0000000000,.0000000000,.0000000000,.0000000000,.1174352521,.0000000000,.0875310689,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0119660716,.0000000000,.0000000000,.0661197243,.0000000000,.0000000000,.1176585488,.0000000000,.0000000000,.0825335912,.0000000000,.0000000000,.0832554880,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.2257703023,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.2032057288,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.1948059936,.0000000000,.0000000000,.0000000000,.0000000000,.0211029169,.0000000000,.0157291856,.0000000000,.0000000000,.3293834012,.0000000000,.0000000000,.0000000000,.0000000000,.0279172446,.0000000000,.0208082855,.0000000000,.0000000000,.3087217683,.0000000000,.0000000000,.0000000000,.0000000000,.0633053556,.0000000000,.0471850261,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.7533999663,.0000000000,.0000000000,.3578058708,.0000000000,.0000000000,.1303805510,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.3703235116,.0000000000,.0000000000,.0000000000,.0000000000,.3703235116,.0000000000,.4968411274,.0000000000,.0000000000,.0875310689,.0000000000,.0000000000,.0000000000,.0000000000,.0875310689,.0000000000,.1174352521,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0119660716,.0000000000,.0000000000,.0661197243,.0000000000,.0000000000,.1176585488,.0000000000,.0000000000,.0825335912,.0000000000,.0000000000,.0832554880,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.2257703023,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.2032057288,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.1948059936,.0000000000,.0000000000,.0000000000,.0000000000,.0157291856,.0000000000,.0211029169,.0000000000,.0000000000,.3293834012,.0000000000,.0000000000,.0000000000,.0000000000,.0208082855,.0000000000,.0279172446,.0000000000,.0000000000,.3087217683,.0000000000,.0000000000,.0000000000,.0000000000,.0471850261,.0000000000,.0633053556,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.7533999663,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.7533912864,.0000000000,.0000000000,.3577600601,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.8798217552,.0000000000,.0000000000,.6557804176,.0000000000,.6557804176,.0000000000,.0000000000,.0000000000,.0000000000,.4563425126,.0000000000,.0000000000,.3401376264,.0000000000,.3401376264,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,-.2126982101,-.3670414733,-.2838001445,-.1147090529,-.0324195719,-.2556359324,.0000000000,.0000000000,-.4399921072,.0000000000,.0000000000,-.2530274888,.0000000000,.0000000000,.0368083003,.0000000000,.0000000000,-.4419436560,.0000000000,.0000000000,-.1918341859,.0000000000,-.1918341859,-.3702758979,.0000000000,.0000000000,-.1764688173,.0000000000,-.1764688173,.0558107072,.0000000000,.0000000000,-.0759674406,.0000000000,-.0759674406,-.4653853375,.0000000000,.0000000000,-.2668183562,.0000000000,-.2668183562,.0000000000,.0000000000,.0000000000,.0000000000,-.0277239457,.0000000000,.0000000000,-.1388411611,.0000000000,-.1388411611,.0000000000,.0000000000,.0000000000,.0000000000,-.4293823552,.0000000000,.0000000000,-.3162245117,.0000000000,-.3162245117,.0000000000,.0000000000,.0000000000,.0000000000,-.1171493977,.0000000000,-.1333804567,.0000000000,-.1171493977
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.7533999663,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.7533912864,.0000000000,.0000000000,.3577600601,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.6557804176,.0000000000,.0000000000,.0000000000,.0000000000,.8798217552,.0000000000,.6557804176,.0000000000,.0000000000,.3401376264,.0000000000,.0000000000,.0000000000,.0000000000,.4563425126,.0000000000,.3401376264,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0661197243,.0000000000,.0000000000,.1867919214,.0000000000,.0000000000,.2995278994,.0000000000,.0000000000,.2346934870,.0000000000,.0000000000,.1928272356,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4338954089,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4569250454,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.3326222685,.0000000000,.0000000000,.0000000000,.0000000000,.1198374604,.0000000000,.0893215693,.0000000000,.0000000000,.5949085893,.0000000000,.0000000000,.0000000000,.0000000000,.1466879338,.0000000000,.1093347305,.0000000000,.0000000000,.4367861945,.0000000000,.0000000000,.0000000000,.0000000000,.2250344662,.0000000000,.1677307879,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
