33.8650000000,5.0947900000,1.1587900000
.3258400000,.0000000000,.0000000000
.1027410000,.0000000000,.0000000000
33.8650000000,5.0947900000,1.1587900000
.3258400000,.0000000000,.0000000000
.1027410000,.0000000000,.0000000000
