.2550691745,.4601083997,.6783210596
.3073713539,.0000000000,.0000000000
.1293355558,.0000000000,.0000000000
.2550691745,.4601083997,.6783210596
.3073713539,.0000000000,.0000000000
.1293355558,.0000000000,.0000000000
