.0391862543,.0723018173,.1173436932,.1545295804,.1283597716,.0346481806
.6015750091,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.2580780661,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.1170020921,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
4.0198361784,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
4.0198361784,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
4.0198361784,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.1428654696,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.1428654696,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.1428654696,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.3059628180,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.3059628180,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.3059628180,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
5.8400237441,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
10.1152178423,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
10.1152178423,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
5.8400237441,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
10.1152178423,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
5.8400237441,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.7996702470,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.3850694971,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.3850694971,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.7996702470,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.3850694971,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.7996702470,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
3.1235349048,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
6.9844363772,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
6.9844363772,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
6.9844363772,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
12.0973986675,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
6.9844363772,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
3.1235349048,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
6.9844363772,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
6.9844363772,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
3.1235349048,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.0391862543,.0723018173,.1173436932,.1545295804,.1283597716,.0346481806
.6015750091,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.2580780661,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.1170020921,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
4.0198361784,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
4.0198361784,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
4.0198361784,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.1428654696,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.1428654696,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.1428654696,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.3059628180,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.3059628180,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.3059628180,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
5.8400237441,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
10.1152178423,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
10.1152178423,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
5.8400237441,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
10.1152178423,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
5.8400237441,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.7996702470,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.3850694971,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.3850694971,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.7996702470,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.3850694971,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.7996702470,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
3.1235349048,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
6.9844363772,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
6.9844363772,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
6.9844363772,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
12.0973986675,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
6.9844363772,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
3.1235349048,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
6.9844363772,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
6.9844363772,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
3.1235349048,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
